symbol,synonym_symbol,scientific_name,common_name,fips_code
ACCOV2,ACVI5,Aconitum viviparum Greene,NA,US41
ACCOV2,ACHA2,Aconitum hansenii Greene,NA,US41
ACCOV2,ACCOH,Aconitum columbianum Nutt. var. howellii (A. ,NA,US41
ACDE3,ACDED,Acacia decurrens (Wendl. f.) Willd. var. deal,NA,US41
ACDE3,NA,Acacia dealbata Link,silver wattle,US41
ACEL4,NA,Actaea elata (Nutt.) Prantl,tall bugbane,US41
ACEL4,CIEL,Cimicifuga elata Nutt.,NA,US41
ACER,NA,Acer L.,maple,US41
ACGL,NA,Acer glabrum Torr.,Rocky Mountain maple,US41
ACGLD4,ACDO,Acer douglasii Hook.,NA,US41
ACGLD4,NA,Acer glabrum Torr. var. douglasii (Hook.) Dip,Douglas maple,US41
ACGLD4,ACGLD2,Acer glabrum Torr. ssp. douglasii (Hook.) Wes,NA,US41
ACGLT2,NA,Acer glabrum Torr. var. torreyi (Greene) Smil,Torrey maple,US41
ACGLT2,ACTO2,Acer torreyi Greene,NA,US41
ACGLT2,ACGLT,Acer glabrum Torr. ssp. torreyi (Greene) A.E.,NA,US41
ACHE10,ORHE,Oryzopsis hendersonii Vasey,NA,US41
ACHE10,NA,Achnatherum hendersonii (Vasey) Barkworth,Henderson's needlegrass,US41
ACHE10,STHE5,Stipa hendersonii (Vasey) Muhl.,NA,US41
ACHI,NA,Acanthospermum hispidum DC.,hispid starbur,US41
ACHIL,NA,Achillea L.,yarrow,US41
ACHLY,NA,Achlys DC.,achlys,US41
ACHNA,NA,Achnatherum P. Beauv.,needlegrass,US41
ACHY,STHY6,Stipa hymenoides Roem. & Schult.,NA,US41
ACHY,ERCU9,Eriocoma cuspidata Nutt.,NA,US41
ACHY,ORHY,Oryzopsis hymenoides (Roem. & Schult.) Ricker,NA,US41
ACHY,NA,Achnatherum hymenoides (Roem. & Schult.) Bark,Indian ricegrass,US41
ACHYR,NA,Achyrachaena Schauer,blow wives,US41
ACLA12,CILA,Cimicifuga laciniata S. Watson,NA,US41
ACLA12,NA,Actaea laciniata (S. Watson) J. Compton,Mt. Hood bugbane,US41
ACLE8,NA,Achnatherum lemmonii (Vasey) Barkworth,Lemmon's needlegrass,US41
ACLE9,STLE4,Stipa lettermanii Vasey,NA,US41
ACLE9,NA,Achnatherum lettermanii (Vasey) Barkworth,Letterman's needlegrass,US41
ACLEL,NA,Achnatherum lemmonii (Vasey) Barkworth var. l,Lemmon's needlegrass,US41
ACLEL,STLEL,Stipa lemmonii (Vasey) Scribn. var. lemmonii,NA,US41
ACLEL,STLEJ,Stipa lemmonii (Vasey) Scribn. var. jonesii S,NA,US41
ACLEL,STLE2,Stipa lemmonii (Vasey) Scribn.,NA,US41
ACLEL,ACLEL2,Achnatherum lemmonii (Vasey) Barkworth ssp. l,NA,US41
ACMA3,NA,Acer macrophyllum Pursh,bigleaf maple,US41
ACMI2,NA,Achillea millefolium L.,common yarrow,US41
ACMIA,ACSU3,Achillea subalpina Greene,NA,US41
ACMIA,ACFU,Achillea fusca Rydb.,NA,US41
